namespace,node,replicaset,owner_kind,instance_type,pods_count
slos,ip-172-16-212-93.ec2.internal,874bf9f23f615de8f0f3bc58b15bd141be3d0c2a289a91ef8fd,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,8761d45bde6fddc1794e451dd67e83990fb4223f4d40cf458c7,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,876ef6385be524166577a2bd5db15d2e0931bf97fd3df58a390,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,895bf256b31c2d0898bbeec875d6254337ec951655539e9f21f,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,89b9a653d61c4c5e387bf9c45f1f9f1548af342798efb609dd6,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,8c58af79b39772ef06159f40c1f06679676076667a48e77059b,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,8d044c1c416c169e2e5a3d24d4da21d56704b9aeea641aeae78,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,937434ad7f49641ada6202a5a1345a9b73f7a97284ea5e82f4b,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,94a20f796aeddcef8606082658db08dcd4599da397ff58178c7,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,94e833948c70e7391ad5750b44734820904e7132f2c89c74d51,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,965ba1861b9bbfa7b5fca50e3484c03b4c33750407245f5bb6b,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,96694ea02db78fadc44f35989b1bd9355dd4e5ba1ab7c080de5,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,968213ac223dfbf3623bb7db2c22ac33381593f3a401b09a1e5,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,991fee3cdd3ba09bed8390828d782a47bf802aa12d12731be18,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,9b75124210d03eb17b3db619e84bf9327176aeb604860933258,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,9db14fb5be9f0ec1fc00c9c1d4a00c15c7192375b79ec90ec8d,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,9dc0332e7e70ae0d54fa30a6176f20181b622179c44e65e302c,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,9dfae04ed4ca193eff17eb0d17a454ee19d48811810c42fa06b,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,9e101ed10d3652af2460513b2685581c2e527b47cd78e68b849,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,9f5a3ab1bfd69cc763ef681ad4be111dbe91a3eb08d1959db9a,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,a0046fb35adf1a24a857061231dcf7279a724465e82c2bcc94c,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,a0648cfbc67116930e815901852ee81110cf00737430b221f69,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,a1cfafecdb16fca3fc6c58493e5197deea9b20cd0ee225f5af3,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,a1d3e5cbdf9bcce8dd9693bbc2a437a99b16b95ca5149a92504,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,a3a008d89051a7a2476677469c6d211c9abcbb46123ac87b6cf,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,a3d4a2834aa9c0643991ceccd1925f0dd5ff76ea31e420573b4,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,a3fa84bf98f0af2b3a7962842f2a96ae764b0f79567e7fad225,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,a79a6a302837de05a37343065cd8b2c4feacf8c99054a6fbc82,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,a7d31ff376e9020dfae41c44ca651773ed3c6220ece821873d4,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,a863af7b86e04f40338d11986589826fa1894836f91f20273ef,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,a8b928d8d2d54c22d14e7e99ba1b95a8b1ef8f460fbf5ddd12c,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,a9501e6d66bd31c445e6b77c35183c555d6b8a0129513bdcc69,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,a967cb0c26527a56770229f4aaede66a8bdc913a17708ab0a6a,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,aa2a5b76a1b841c0f90c15bc1d09ffaa4cb47b9e72c6cd2a295,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,aa3164470c0c8ee1204fdda7cfb0cd63075cf8775b8a084b9ff,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,aaf77ebf1148353e0c548fc8b16461f4657d040c36ddcc9129a,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,ac7b648d16f54c4793e494dd52931020cee40325a89d0cc7763,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,aeb5b556dfc3b76ab34624cbcca1558ca9e93fdde64c077cdab,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,af31a6e244093993894c068010b0773469e3bb8e3b248999caf,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,b1037d425af0d55b75d0bde331ff4edba5966747689f77916c0,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,b12237485c0f3bea74b600efe09dcb1341b97c184fbb0ade628,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,b213c4ae9a6e105c6476dffb7984677d3c655e126f29133afe9,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,b5ea04cf8ef7c4373ea44231d47d99836bbd851093b1dfc2869,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,b645e49451cb105128450d4842c20e95510fadf12cb4fde9ad2,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,b7e9835e8230d8ee84f2bc11967f383eec1ef3864ec750dabcc,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,b9c233476342e0e31ec0058ab417c0f46d7ef121aedc74c3905,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,ba692942ed6b2fe237acea4a8e2a446423f71c2de95545deb09,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,bc4e6a95953d33b2530217af6b3770e190e1bbc8c44be668df1,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,be2080f7af3fb7ed990b45a145d1df78d1cac507b4cfb38f59c,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,c3017dc7751c51f4aefc0f10bc673137a0f63a42ccaa7e4e7e8,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,c6574077e8573b7384007dd4cf55ac5115bed37dcfe671ff8e1,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,c91f953d4b7ec87bc44ace8de393d64c6993b7b38acc7a41305,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,cc497f77b0882b08d57096ba4028fbc351f31bd4fac6fb9cf8f,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,cc8c28243cb5c1a6ce6e58d65eee74e1f75d93471b4c7dfd1c6,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,cc975001ea0514734dfa0ed35a6e2ba3432d968d1e55e49578b,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,cd7d56b9c07506e7122f9f18f24be50854e99781c5559738ddd,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,d1cae1088782a83f1c5d2b0dbedabce1aa8411e92d2a69e5309,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,d2828ca8c9d710dc9a7d7645677a032b4a637cd1fe1a3480cd1,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,d2af36f23b03bee684617131574f2d9c0aadfc4d4d800401641,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,d58f27ab69164aad41755de57effeb36702cbef195376be6393,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,d5c0c4fb7843ce1c6f4fa2bb19a349fe9acbe52ec195df62819,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,d92523e7340239f2397254eb8acf6bbbe529be5e0ab5ea4b989,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,da2ce1c50f83584dc7264b1baafd2cae85d1339c6233358f947,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,da34215a700c6dba74e718b40286f5765641ed01a1da1fd18fb,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,da417ab1390a11739dcf41c430a70ae695885c20aed318a28b9,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,dab4c5898c15ab204303b853b1837ce9f3b29c8f1c1fa8baebd,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,dae01d41b66141a81bda0ee33cf3b604463fcdc8b5ca340c566,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,dbf34d23bc84b701e4046addbd6c783fb03e4a69b7ea64f81f9,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,de45393474bfbfa371e24872e4228491edc1f5f42eeeeb4646c,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,e0bc5fc07572746e916f9646c23f313625845e43c79df5d9aa9,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,e27f5351c5877d6caeeac8e7cdba64e5303fe7287cfb0249d9f,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,e3a9e1e2f1479c99b720223a234c6f97264b7eaab93574e4dc4,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,e6684dda330f9c276688a858e6f1e8fa9c5ac7e16a7f0f16174,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,e91b0d702bbf1579bc97eb9c59cc076f236ae5190fedaa19fed,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,eb18deee70f31b475b0677036edeb3f49d3a3d2a335f8933d5e,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,ef09e61f8f859bb794808f75b5991be818ad6372fc656e0157d,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,ef803637bd525d43acc1f1be55d13dbc6b02793e473dcc9f721,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,f0020c0108eaa65a2a10c7f4717954a6a05c965fcffb8cc3804,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,f05e5c8bd9a75f5d721037dd7fe86724cade9dd3cdafc29041b,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,f3bd606e010d146f7c62b3c11f53e44d4e1409bccf9cd6ecd48,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,f944182ad29f57d072cfab1ca49546e046c1632521c6be27788,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,f954768ed4d8e1b9a616658cd079480908471c64a90dd26f4e8,Deployment,c6g.8xlarge,1
slos,ip-172-16-212-93.ec2.internal,ff1f704000da52dbfa876ebe46e50426a134bedef8d66aa30c7,Deployment,c6g.8xlarge,1
sre-octopus,ip-172-16-215-135.ec2.internal,sre-octopus,Deployment,c6g.8xlarge,3
traces,ip-172-16-17-225.ec2.internal,redis-o11y-ob3-refinery-stable-master,Deployment,r6g.4xlarge,1
traces,ip-172-16-17-225.ec2.internal,refinery-o11y-ob3-stable,Deployment,r6g.4xlarge,1
traces,ip-172-16-20-97.ec2.internal,otel-o11y-ob3-traces-balancer-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-20-97.ec2.internal,otel-o11y-ob3-traces-opentelemetry-collector,Deployment,c6gn.4xlarge,2
traces,ip-172-16-20-97.ec2.internal,otel-o11y-public-stable-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-210-50.ec2.internal,otel-o11y-ob3-traces-balancer-opentelemetry-collector,Deployment,c6gn.4xlarge,2
traces,ip-172-16-210-50.ec2.internal,otel-o11y-ob3-traces-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-210-50.ec2.internal,otel-o11y-public-stable-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-228-105.ec2.internal,refinery-o11y-ob3-stable,Deployment,r6g.4xlarge,1
traces,ip-172-16-229-242.ec2.internal,otel-o11y-ob3-traces-balancer-opentelemetry-collector,Deployment,c6gn.4xlarge,2
traces,ip-172-16-229-242.ec2.internal,otel-o11y-ob3-traces-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-236-189.ec2.internal,otel-o11y-ob3-traces-balancer-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-236-189.ec2.internal,otel-o11y-ob3-traces-opentelemetry-collector,Deployment,c6gn.4xlarge,2
traces,ip-172-16-236-189.ec2.internal,otel-o11y-public-beta-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-237-66.ec2.internal,refinery-o11y-ob3-stable,Deployment,r6g.4xlarge,1
traces,ip-172-16-241-192.ec2.internal,otel-o11y-ob3-traces-opentelemetry-collector,Deployment,c6gn.2xlarge,1
traces,ip-172-16-244-182.ec2.internal,refinery-o11y-ob3-stable,Deployment,r6g.4xlarge,1
traces,ip-172-16-245-88.ec2.internal,otel-o11y-ob3-traces-balancer-opentelemetry-collector,Deployment,c6gn.2xlarge,1
traces,ip-172-16-246-57.ec2.internal,redis-o11y-ob3-refinery-dev-master,Deployment,r6g.4xlarge,1
traces,ip-172-16-246-57.ec2.internal,refinery-o11y-ob3-dev,Deployment,r6g.4xlarge,1
traces,ip-172-16-247-115.ec2.internal,otel-o11y-ob3-traces-frontend-opentelemetry-collector,Deployment,c6gn.2xlarge,1
traces,ip-172-16-247-115.ec2.internal,otel-o11y-ob3-traces-opentelemetry-collector,Deployment,c6gn.2xlarge,1
traces,ip-172-16-248-115.ec2.internal,otel-o11y-ob3-traces-balancer-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-248-115.ec2.internal,otel-o11y-ob3-traces-opentelemetry-collector,Deployment,c6gn.4xlarge,2
traces,ip-172-16-26-149.ec2.internal,otel-o11y-ob3-traces-balancer-opentelemetry-collector,Deployment,c6gn.4xlarge,2
traces,ip-172-16-26-149.ec2.internal,otel-o11y-ob3-traces-beta-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-26-149.ec2.internal,otel-o11y-ob3-traces-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-26-149.ec2.internal,otel-o11y-public-stable-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-37-50.ec2.internal,otel-o11y-ob3-traces-balancer-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-37-50.ec2.internal,otel-o11y-ob3-traces-opentelemetry-collector,Deployment,c6gn.4xlarge,2
traces,ip-172-16-37-50.ec2.internal,otel-o11y-public-stable-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-41-251.ec2.internal,refinery-o11y-ob3-stable,Deployment,r6g.4xlarge,1
traces,ip-172-16-46-150.ec2.internal,otel-o11y-ob3-traces-balancer-opentelemetry-collector,Deployment,c6gn.4xlarge,2
traces,ip-172-16-46-150.ec2.internal,otel-o11y-ob3-traces-frontend-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-46-150.ec2.internal,otel-o11y-ob3-traces-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-52-38.ec2.internal,otel-o11y-ob3-traces-balancer-beta-opentelemetry-collector,Deployment,c6gn.2xlarge,1
traces,ip-172-16-52-38.ec2.internal,otel-o11y-ob3-traces-opentelemetry-collector,Deployment,c6gn.2xlarge,1
traces,ip-172-16-54-25.ec2.internal,otel-o11y-ob3-traces-balancer-opentelemetry-collector,Deployment,c6gn.4xlarge,3
traces,ip-172-16-57-129.ec2.internal,refinery-o11y-ob3-stable,Deployment,r6g.4xlarge,1
traces,ip-172-16-58-89.ec2.internal,otel-o11y-ob3-traces-balancer-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-58-89.ec2.internal,otel-o11y-ob3-traces-opentelemetry-collector,Deployment,c6gn.4xlarge,2
traces,ip-172-16-59-5.ec2.internal,otel-o11y-ob3-traces-balancer-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-59-5.ec2.internal,otel-o11y-ob3-traces-opentelemetry-collector,Deployment,c6gn.4xlarge,2
traces,ip-172-16-59-5.ec2.internal,otel-o11y-public-beta-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-59-5.ec2.internal,otel-o11y-public-stable-opentelemetry-collector,Deployment,c6gn.4xlarge,1
traces,ip-172-16-60-175.ec2.internal,otel-o11y-ob3-traces-balancer-opentelemetry-collector,Deployment,c6gn.4xlarge,2
traces,ip-172-16-60-175.ec2.internal,otel-o11y-ob3-traces-opentelemetry-collector,Deployment,c6gn.4xlarge,1
victoria-metrics,ip-172-16-17-48.ec2.internal,vmstorage-developer-journey-stable,StatefulSet,x2gd.2xlarge,1
victoria-metrics,ip-172-16-211-80.ec2.internal,vminsert-developer-journey-stable,Deployment,c6g.8xlarge,1
victoria-metrics,ip-172-16-211-80.ec2.internal,vminsert-janus-stable,Deployment,c6g.8xlarge,1
victoria-metrics,ip-172-16-211-80.ec2.internal,vminsert-tech-infra-stable,Deployment,c6g.8xlarge,1
victoria-metrics,ip-172-16-211-80.ec2.internal,vmselect-developer-journey-stable,StatefulSet,c6g.8xlarge,1
victoria-metrics,ip-172-16-216-136.ec2.internal,vminsert-merchant-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-216-136.ec2.internal,vmstorage-developer-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-216-136.ec2.internal,vmstorage-janus-stable,StatefulSet,r6g.8xlarge,2
victoria-metrics,ip-172-16-218-22.ec2.internal,vminsert-default-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-218-22.ec2.internal,vminsert-shopper-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-218-22.ec2.internal,vmselect-blackfriday-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-218-22.ec2.internal,vmstorage-janus-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-218-22.ec2.internal,vmstorage-o11y-internal,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-218-22.ec2.internal,vmstorage-tech-infra-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-22-161.ec2.internal,vmagent-aggregation-delta,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-22-161.ec2.internal,vmstorage-janus-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-22-161.ec2.internal,vmstorage-tech-infra-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-222-179.ec2.internal,vmalert-merchant-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-222-179.ec2.internal,vminsert-janus-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-222-179.ec2.internal,vminsert-shopper-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-222-179.ec2.internal,vmstorage-blackfriday-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-222-179.ec2.internal,vmstorage-janus-stable,StatefulSet,r6g.8xlarge,2
victoria-metrics,ip-172-16-223-51.ec2.internal,vminsert-shopper-journey-stable,Deployment,c6g.4xlarge,1
victoria-metrics,ip-172-16-223-51.ec2.internal,vmstorage-o11y-internal,StatefulSet,c6g.4xlarge,1
victoria-metrics,ip-172-16-229-225.ec2.internal,vmstorage-developer-journey-stable,StatefulSet,x2gd.2xlarge,1
victoria-metrics,ip-172-16-230-151.ec2.internal,vmalert-cd-anomaly-frwk-alert,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-230-151.ec2.internal,vminsert-merchant-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-230-151.ec2.internal,vminsert-shopper-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-230-151.ec2.internal,vmsingle-slos,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-230-151.ec2.internal,vmstorage-developer-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-230-151.ec2.internal,vmstorage-janus-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-230-151.ec2.internal,vmstorage-shopper-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-231-195.ec2.internal,vmalert-common-dash-score-alert,Deployment,m6g.8xlarge,1
victoria-metrics,ip-172-16-231-195.ec2.internal,vminsert-shopper-journey-stable,Deployment,m6g.8xlarge,1
victoria-metrics,ip-172-16-231-195.ec2.internal,vmselect-default-stable,StatefulSet,m6g.8xlarge,1
victoria-metrics,ip-172-16-231-195.ec2.internal,vmselect-shopper-journey-stable,StatefulSet,m6g.8xlarge,2
victoria-metrics,ip-172-16-236-56.ec2.internal,vminsert-developer-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-236-56.ec2.internal,vmselect-janus-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-236-56.ec2.internal,vmstorage-developer-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-238-151.ec2.internal,vminsert-tech-infra-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-238-151.ec2.internal,vmsingle-loadtests,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-238-151.ec2.internal,vmstorage-developer-journey-stable,StatefulSet,r6g.8xlarge,2
victoria-metrics,ip-172-16-238-151.ec2.internal,vmstorage-merchant-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-24-182.ec2.internal,vminsert-tech-infra-stable,Deployment,a1.4xlarge,1
victoria-metrics,ip-172-16-24-91.ec2.internal,vminsert-o11y-internal,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-24-91.ec2.internal,vmstorage-default-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-24-91.ec2.internal,vmstorage-developer-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-24-91.ec2.internal,vmstorage-merchant-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-24-91.ec2.internal,vmstorage-o11y-internal,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-24-91.ec2.internal,vmstorage-tech-infra-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-242-243.ec2.internal,vmalert-shopper-journey-stable,Deployment,x2gd.4xlarge,1
victoria-metrics,ip-172-16-242-243.ec2.internal,vmstorage-janus-stable,StatefulSet,x2gd.4xlarge,1
victoria-metrics,ip-172-16-242-243.ec2.internal,vmstorage-tech-infra-stable,StatefulSet,x2gd.4xlarge,2
victoria-metrics,ip-172-16-246-187.ec2.internal,vmstorage-developer-journey-stable,StatefulSet,x2gd.2xlarge,1
victoria-metrics,ip-172-16-247-88.ec2.internal,vminsert-default-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-247-88.ec2.internal,vminsert-developer-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-247-88.ec2.internal,vmselect-janus-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-247-88.ec2.internal,vmstorage-developer-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-252-67.ec2.internal,vmalert-tech-infra-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-252-67.ec2.internal,vminsert-merchant-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-252-67.ec2.internal,vmselect-merchant-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-252-67.ec2.internal,vmstorage-janus-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-252-67.ec2.internal,vmstorage-tech-infra-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-29-130.ec2.internal,vminsert-tech-infra-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-29-130.ec2.internal,vmselect-tech-infra-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-29-130.ec2.internal,vmstorage-default-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-29-130.ec2.internal,vmstorage-tech-infra-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-31-199.ec2.internal,vmstorage-janus-stable,StatefulSet,x2gd.2xlarge,1
victoria-metrics,ip-172-16-32-71.ec2.internal,vminsert-janus-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-32-71.ec2.internal,vmselect-developer-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-32-71.ec2.internal,vmstorage-janus-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-32-71.ec2.internal,vmstorage-merchant-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-32-71.ec2.internal,vmstorage-shopper-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-34-60.ec2.internal,vmstorage-janus-stable,StatefulSet,x2gd.4xlarge,1
victoria-metrics,ip-172-16-34-60.ec2.internal,vmstorage-tech-infra-stable,StatefulSet,x2gd.4xlarge,2
victoria-metrics,ip-172-16-35-151.ec2.internal,vmselect-o11y-internal,StatefulSet,r6g.2xlarge,1
victoria-metrics,ip-172-16-35-151.ec2.internal,vmstorage-shopper-journey-stable,StatefulSet,r6g.2xlarge,1
victoria-metrics,ip-172-16-40-86.ec2.internal,victoria-metrics-operator-ob3-stable,Deployment,x2gd.4xlarge,1
victoria-metrics,ip-172-16-40-86.ec2.internal,vmalert-prd-ti-o11y-eks-use1-ob3,Deployment,x2gd.4xlarge,1
victoria-metrics,ip-172-16-40-86.ec2.internal,vmstorage-default-stable,StatefulSet,x2gd.4xlarge,1
victoria-metrics,ip-172-16-40-86.ec2.internal,vmstorage-developer-journey-stable,StatefulSet,x2gd.4xlarge,1
victoria-metrics,ip-172-16-40-86.ec2.internal,vmstorage-tech-infra-stable,StatefulSet,x2gd.4xlarge,1
victoria-metrics,ip-172-16-43-244.ec2.internal,vminsert-merchant-journey-stable,Deployment,r6g.12xlarge,1
victoria-metrics,ip-172-16-43-244.ec2.internal,vminsert-tech-infra-stable,Deployment,r6g.12xlarge,1
victoria-metrics,ip-172-16-43-244.ec2.internal,vmselect-merchant-journey-stable,StatefulSet,r6g.12xlarge,1
