,name,timestamp,value,__replica__,owner_is_controller,owner_name,instance,cluster,namespace,pod,job,owner_kind
40,kube_pod_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-jcnxm,kube-state-metrics,ReplicaSet
41,kube_pod_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-jcnxm,kube-state-metrics,ReplicaSet
42,kube_pod_owner,1730161269,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-jcnxm,kube-state-metrics,ReplicaSet
43,kube_pod_owner,1730161869,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-jcnxm,kube-state-metrics,ReplicaSet
44,kube_pod_owner,1730162469,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-jcnxm,kube-state-metrics,ReplicaSet
45,kube_pod_owner,1730163069,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-jcnxm,kube-state-metrics,ReplicaSet
46,kube_pod_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-jcnxm,kube-state-metrics,ReplicaSet
47,kube_pod_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-jcnxm,kube-state-metrics,ReplicaSet
48,kube_pod_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-s68np,kube-state-metrics,ReplicaSet
49,kube_pod_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-s68np,kube-state-metrics,ReplicaSet
