,name,timestamp,value,__replica__,replicaset,owner_is_controller,owner_name,instance,cluster,namespace,job,owner_kind
2427,kube_replicaset_owner,1730161869,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-6979b79c94,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2428,kube_replicaset_owner,1730162469,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-6979b79c94,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2429,kube_replicaset_owner,1730163069,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-6979b79c94,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2430,kube_replicaset_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-6979b79c94,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2431,kube_replicaset_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-6979b79c94,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2432,kube_replicaset_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7544dd5c8b,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2433,kube_replicaset_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7544dd5c8b,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2434,kube_replicaset_owner,1730161269,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7544dd5c8b,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2435,kube_replicaset_owner,1730161869,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7544dd5c8b,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2436,kube_replicaset_owner,1730162469,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7544dd5c8b,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2437,kube_replicaset_owner,1730163069,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7544dd5c8b,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2438,kube_replicaset_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7544dd5c8b,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2439,kube_replicaset_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7544dd5c8b,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2440,kube_replicaset_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-75c9c5b994,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2441,kube_replicaset_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-75c9c5b994,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2442,kube_replicaset_owner,1730161269,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-75c9c5b994,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2443,kube_replicaset_owner,1730161869,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-75c9c5b994,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2444,kube_replicaset_owner,1730162469,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-75c9c5b994,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2445,kube_replicaset_owner,1730163069,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-75c9c5b994,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2446,kube_replicaset_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-75c9c5b994,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2447,kube_replicaset_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-75c9c5b994,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2448,kube_replicaset_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7847c69d8d,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2449,kube_replicaset_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7847c69d8d,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2450,kube_replicaset_owner,1730161269,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7847c69d8d,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2451,kube_replicaset_owner,1730161869,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7847c69d8d,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2452,kube_replicaset_owner,1730162469,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7847c69d8d,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2453,kube_replicaset_owner,1730163069,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7847c69d8d,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2454,kube_replicaset_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7847c69d8d,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2455,kube_replicaset_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7847c69d8d,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2456,kube_replicaset_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7cdd95c79,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2457,kube_replicaset_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7cdd95c79,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2458,kube_replicaset_owner,1730161269,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7cdd95c79,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2459,kube_replicaset_owner,1730161869,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7cdd95c79,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2460,kube_replicaset_owner,1730162469,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7cdd95c79,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2461,kube_replicaset_owner,1730163069,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7cdd95c79,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2462,kube_replicaset_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7cdd95c79,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2463,kube_replicaset_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9-7cdd95c79,True,6d7fdfc706c401c95e5cb9dc4a8f0cceb525c39e32639fcedc9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2464,kube_replicaset_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-58449dcbbd,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2465,kube_replicaset_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-58449dcbbd,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2466,kube_replicaset_owner,1730161269,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-58449dcbbd,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2467,kube_replicaset_owner,1730161869,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-58449dcbbd,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2468,kube_replicaset_owner,1730162469,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-58449dcbbd,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2469,kube_replicaset_owner,1730163069,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-58449dcbbd,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2470,kube_replicaset_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-58449dcbbd,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2471,kube_replicaset_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-58449dcbbd,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2472,kube_replicaset_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-5b69c96b7f,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2473,kube_replicaset_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-5b69c96b7f,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2474,kube_replicaset_owner,1730161269,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-5b69c96b7f,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2475,kube_replicaset_owner,1730161869,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-5b69c96b7f,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2476,kube_replicaset_owner,1730162469,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-5b69c96b7f,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2477,kube_replicaset_owner,1730163069,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-5b69c96b7f,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2478,kube_replicaset_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-5b69c96b7f,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2479,kube_replicaset_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-5b69c96b7f,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2480,kube_replicaset_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-6589765846,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2481,kube_replicaset_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-6589765846,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2482,kube_replicaset_owner,1730161269,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-6589765846,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2483,kube_replicaset_owner,1730161869,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-6589765846,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2484,kube_replicaset_owner,1730162469,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-6589765846,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2485,kube_replicaset_owner,1730163069,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-6589765846,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2486,kube_replicaset_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-6589765846,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2487,kube_replicaset_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-6589765846,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2488,kube_replicaset_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-75dfb77c,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2489,kube_replicaset_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-75dfb77c,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2490,kube_replicaset_owner,1730161269,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-75dfb77c,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2491,kube_replicaset_owner,1730161869,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-75dfb77c,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2492,kube_replicaset_owner,1730162469,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-75dfb77c,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2493,kube_replicaset_owner,1730163069,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-75dfb77c,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2494,kube_replicaset_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-75dfb77c,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2495,kube_replicaset_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-75dfb77c,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2496,kube_replicaset_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-799bf55d,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2497,kube_replicaset_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-799bf55d,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2498,kube_replicaset_owner,1730161269,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-799bf55d,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2499,kube_replicaset_owner,1730161869,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-799bf55d,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2500,kube_replicaset_owner,1730162469,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-799bf55d,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2501,kube_replicaset_owner,1730163069,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-799bf55d,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2502,kube_replicaset_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-799bf55d,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2503,kube_replicaset_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0-799bf55d,True,723e660cfe84056e354e07e56b409c176fd63cfb5958fd9e4b0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2504,kube_replicaset_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,739db8a11aa1d4c4d34784c248e56b5d6c8e1788022b48e15ce-57f78cd6bc,True,739db8a11aa1d4c4d34784c248e56b5d6c8e1788022b48e15ce,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
2505,kube_replicaset_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,739db8a11aa1d4c4d34784c248e56b5d6c8e1788022b48e15ce-57f78cd6bc,True,739db8a11aa1d4c4d34784c248e56b5d6c8e1788022b48e15ce,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,slos,kube-state-metrics,Deployment
